"","lsoa","2004","2015","change_prop_id"
"8400","E01002092",0.326165118412,0.322,-0.00416511841200001
"8401","E01030006",0.117160468965938,0.113,-0.004160468965938
"8402","E01023255",0.106158222850513,0.102,-0.00415822285051302
"8403","E01020861",0.147145666056807,0.143,-0.00414566605680702
"8404","E01027642",0.0321455586103819,0.028,-0.0041455586103819
"8405","E01029036",0.2001452119096,0.196,-0.00414521190960004
"8406","E01016502",0.133145195021022,0.129,-0.00414519502102201
"8407","E01009806",0.0771451882111107,0.073,-0.00414518821111071
"8408","E01025778",0.0721448828657068,0.068,-0.00414488286570681
"8409","E01027500",0.170139667286894,0.166,-0.00413966728689399
"8410","E01032220",0.0621394399171813,0.058,-0.0041394399171813
"8411","E01030871",0.0481365050192132,0.044,-0.0041365050192132
"8412","E01013685",0.0731364067937433,0.069,-0.00413640679374329
"8413","E01032612",0.0951346145323439,0.091,-0.00413461453234389
"8414","E01009801",0.0571319797628372,0.053,-0.0041319797628372
"8415","E01012502",0.0511312356282944,0.047,-0.0041312356282944
"8416","E01023416",0.0321295631551144,0.028,-0.0041295631551144
"8417","E01018173",0.0501274596973146,0.046,-0.0041274596973146
"8418","E01013136",0.560127284903676,0.556,-0.00412728490367598
"8419","E01029748",0.0221248478130996,0.018,-0.0041248478130996
"8420","E01007127",0.513120789173693,0.509,-0.00412078917369296
"8421","E01029496",0.243120650168235,0.239,-0.00412065016823501
"8422","E01031225",0.0361155211635995,0.032,-0.0041155211635995
"8423","E01021512",0.0561133195088127,0.052,-0.0041133195088127
"8424","E01019495",0.174107012238485,0.17,-0.00410701223848497
"8425","E01013022",0.0581027068222701,0.054,-0.0041027068222701
"8426","E01030284",0.0401022034425886,0.036,-0.0041022034425886
"8427","E01019350",0.0591006756302472,0.055,-0.0041006756302472
"8428","E01003777",0.0641004697973669,0.06,-0.0041004697973669
"8429","E01019370",0.062100413324384,0.058,-0.004100413324384
"8430","E01032143",0.0510904690187885,0.047,-0.0040904690187885
"8431","E01033255",0.106087517185446,0.102,-0.004087517185446
"8432","E01032586",0.151086531361583,0.147,-0.00408653136158302
"8433","E01000808",0.0620859580863184,0.058,-0.0040859580863184
"8434","E01023678",0.0730767816895275,0.069,-0.00407678168952749
"8435","E01005732",0.24707628172021,0.243,-0.00407628172020999
"8436","E01006098",0.0300755599930769,0.026,-0.0040755599930769
"8437","E01022149",0.180074413965944,0.176,-0.00407441396594402
"8438","E01028054",0.0490728399881494,0.045,-0.0040728399881494
"8439","E01022611",0.0720547887622352,0.068,-0.0040547887622352
"8440","E01010103",0.280054648085878,0.276,-0.00405464808587797
"8441","E01015668",0.252053268951262,0.248,-0.00405326895126201
"8442","E01006146",0.138047064610145,0.134,-0.00404706461014498
"8443","E01002177",0.112046734846679,0.108,-0.004046734846679
"8444","E01006413",0.50904402081703,0.505,-0.00404402081703004
"8445","E01017303",0.0960425554370744,0.092,-0.00404255543707441
"8446","E01020711",0.167039171251719,0.163,-0.00403917125171899
"8447","E01000298",0.113032809423395,0.109,-0.004032809423395
"8448","E01023495",0.0830245610289635,0.079,-0.00402456102896349
"8449","E01019187",0.162023315725094,0.158,-0.00402331572509401
"8450","E01028063",0.0330228510058121,0.029,-0.0040228510058121
"8451","E01000848",0.0590228324646002,0.055,-0.00402283246460019
"8452","E01003010",0.0450213116772155,0.041,-0.0040213116772155
"8453","E01014094",0.064019631789374,0.06,-0.00401963178937401
"8454","E01029806",0.0710166824481229,0.067,-0.00401668244812289
"8455","E01030883",0.0470134464364154,0.043,-0.0040134464364154
"8456","E01020075",0.0670103912954799,0.063,-0.00401039129547991
"8457","E01016520",0.245007904594874,0.241,-0.00400790459487402
"8458","E01010430",0.29500402754969,0.291,-0.00400402754969004
"8459","E01000684",0.0390030096968031,0.035,-0.0040030096968031
"8460","E01026537",0.0610013344290661,0.057,-0.0040013344290661
"8461","E01005320",0.305000619987651,0.301,-0.004000619987651
"8462","E01029722",0.109000589811455,0.105,-0.004000589811455
"8463","E01015610",0.26400008388804,0.26,-0.00400008388804002
"8464","E01014351",0.0889995386989255,0.085,-0.0039995386989255
"8465","E01013124",0.131998858937517,0.128,-0.003998858937517
"8466","E01005413",0.032997111306109,0.029,-0.003997111306109
"8467","E01006567",0.292996952671557,0.289,-0.00399695267155703
"8468","E01005542",0.259994647862695,0.256,-0.00399464786269499
"8469","E01016371",0.113988950415617,0.11,-0.003988950415617
"8470","E01026871",0.0499775696885654,0.046,-0.0039775696885654
"8471","E01024297",0.0519731551641762,0.048,-0.00397315516417621
"8472","E01024067",0.0549721389586644,0.051,-0.0039721389586644
"8473","E01010892",0.0709719473254972,0.067,-0.0039719473254972
"8474","E01018240",0.0479581921931699,0.044,-0.0039581921931699
"8475","E01029244",0.028957702077622,0.025,-0.003957702077622
"8476","E01023510",0.041957558199869,0.038,-0.003957558199869
"8477","E01013597",0.213953793981639,0.21,-0.003953793981639
"8478","E01015935",0.21295375016145,0.209,-0.00395375016144997
"8479","E01000416",0.205951699448878,0.202,-0.00395169944887797
"8480","E01028029",0.22395129623206,0.22,-0.00395129623205998
"8481","E01017178",0.0529466109458767,0.049,-0.0039466109458767
"8482","E01019262",0.0619445248413797,0.058,-0.00394452484137969
"8483","E01030009",0.06794015796455,0.064,-0.00394015796455
"8484","E01017916",0.0319392220920069,0.028,-0.0039392220920069
"8485","E01019583",0.0679356530153819,0.064,-0.0039356530153819
"8486","E01003252",0.394930941819721,0.391,-0.00393094181972092
"8487","E01024720",0.0489235194788078,0.045,-0.0039235194788078
"8488","E01020999",0.0889200971039689,0.085,-0.0039200971039689
"8489","E01019415",0.0949200785485521,0.091,-0.00392007854855209
"8490","E01002575",0.059915163172483,0.056,-0.003915163172483
"8491","E01001216",0.141914097960666,0.138,-0.003914097960666
"8492","E01005568",0.520912854351827,0.517,-0.00391285435182698
"8493","E01015611",0.336910735208111,0.333,-0.00391073520811103
"8494","E01019473",0.030909901944133,0.027,-0.003909901944133
"8495","E01024626",0.0379039281624524,0.034,-0.0039039281624524
"8496","E01004628",0.161903500942649,0.158,-0.00390350094264899
"8497","E01027386",0.133895008381012,0.13,-0.00389500838101201
"8498","E01010570",0.0258912758185511,0.022,-0.0038912758185511
"8499","E01025490",0.0518895064228532,0.048,-0.00388950642285319
"8500","E01004117",0.0298870807026547,0.026,-0.00388708070265471
"8501","E01023725",0.0188858454926057,0.015,-0.0038858454926057
"8502","E01001432",0.297883347408789,0.294,-0.00388334740878904
"8503","E01007671",0.0788629434482701,0.075,-0.00386294344827011
"8504","E01009797",0.137862843690458,0.134,-0.003862843690458
"8505","E01007676",0.231861488051211,0.228,-0.003861488051211
"8506","E01029430",0.0708598266160593,0.067,-0.0038598266160593
"8507","E01001516",0.251855338139471,0.248,-0.00385533813947098
"8508","E01001851",0.0838511056012975,0.08,-0.00385110560129749
"8509","E01007216",0.202849527157119,0.199,-0.00384952715711898
"8510","E01002704",0.223848556650293,0.22,-0.00384855665029299
"8511","E01015270",0.186848287981314,0.183,-0.00384828798131404
"8512","E01010826",0.391842846119071,0.388,-0.00384284611907099
"8513","E01004434",0.223842742725865,0.22,-0.00384274272586499
"8514","E01005821",0.137836871670547,0.134,-0.003836871670547
"8515","E01018980",0.119836504848573,0.116,-0.00383650484857299
"8516","E01019300",0.033830426314656,0.03,-0.003830426314656
"8517","E01002538",0.103828621227153,0.1,-0.00382862122715298
"8518","E01002968",0.0698273296478801,0.066,-0.0038273296478801
"8519","E01011111",0.0848269781064055,0.081,-0.0038269781064055
"8520","E01022376",0.0918269332414531,0.088,-0.0038269332414531
"8521","E01032579",0.269825393663575,0.266,-0.00382539366357498
"8522","E01011159",0.0638246984676008,0.06,-0.00382469846760081
"8523","E01027496",0.106819340734549,0.103,-0.00381934073454901
"8524","E01016243",0.0398164471249718,0.036,-0.0038164471249718
"8525","E01013698",0.210816296958769,0.207,-0.00381629695876901
"8526","E01011795",0.157813237079494,0.154,-0.00381323707949399
"8527","E01013510",0.208807253336954,0.205,-0.003807253336954
"8528","E01007842",0.167806178959442,0.164,-0.00380617895944199
"8529","E01018793",0.175794817049629,0.172,-0.00379481704962895
"8530","E01001036",0.0667934955989491,0.063,-0.00379349559894911
"8531","E01004817",0.222791782710836,0.219,-0.00379178271083597
"8532","E01012210",0.0447912698528358,0.041,-0.00379126985283579
"8533","E01011241",0.0547893291763624,0.051,-0.0037893291763624
"8534","E01024884",0.189789245774384,0.186,-0.00378924577438397
"8535","E01006536",0.267788483271083,0.264,-0.003788483271083
"8536","E01019706",0.0497882081471977,0.046,-0.0037882081471977
"8537","E01012440",0.0907863298052135,0.087,-0.00378632980521351
"8538","E01014056",0.0637833037339344,0.06,-0.0037833037339344
"8539","E01028048",0.0897824383171729,0.086,-0.00378243831717291
"8540","E01020705",0.250780413375725,0.247,-0.00378041337572499
"8541","E01017095",0.114780308729873,0.111,-0.00378030872987299
"8542","E01029580",0.0517798562839032,0.048,-0.00377985628390319
"8543","E01027742",0.0547768107596168,0.051,-0.00377681075961681
"8544","E01025141",0.0587742427972902,0.055,-0.0037742427972902
"8545","E01007138",0.343772740790642,0.34,-0.00377274079064194
"8546","E01014482",0.0207554930317424,0.017,-0.0037554930317424
"8547","E01004910",0.0987509360548943,0.095,-0.00375093605489429
"8548","E01016074",0.141749450965192,0.138,-0.003749450965192
"8549","E01008535",0.131746974946392,0.128,-0.00374697494639201
"8550","E01027831",0.0947446243106009,0.091,-0.00374462431060091
"8551","E01008011",0.555740056756815,0.552,-0.00374005675681499
"8552","E01024054",0.0757400458407874,0.072,-0.00374004584078741
"8553","E01007109",0.141732594743933,0.138,-0.00373259474393298
"8554","E01013378",0.0167317581693217,0.013,-0.0037317581693217
"8555","E01002468",0.0427219449589323,0.039,-0.00372194495893229
"8556","E01030689",0.0247112069984023,0.021,-0.0037112069984023
"8557","E01007307",0.0847106436201883,0.081,-0.0037106436201883
"8558","E01027439",0.0226956340059539,0.019,-0.0036956340059539
"8559","E01021192",0.0506881144093464,0.047,-0.0036881144093464
"8560","E01028519",0.202684826842839,0.199,-0.00368482684283897
"8561","E01007052",0.333684820629882,0.33,-0.00368482062988196
"8562","E01020454",0.147683476881258,0.144,-0.003683476881258
"8563","E01031992",0.0386817001325178,0.035,-0.0036817001325178
"8564","E01032780",0.0686815246852775,0.065,-0.00368152468527748
"8565","E01008658",0.333680913644189,0.33,-0.00368091364418899
"8566","E01029502",0.152672809437567,0.149,-0.00367280943756701
"8567","E01000694",0.0386721421623879,0.035,-0.0036721421623879
"8568","E01020254",0.183671716591998,0.18,-0.003671716591998
"8569","E01006549",0.254670292358573,0.251,-0.00367029235857302
"8570","E01025786",0.104667452213031,0.101,-0.00366745221303102
"8571","E01029697",0.0716630614706017,0.068,-0.00366306147060169
"8572","E01000676",0.208659619115141,0.205,-0.00365961911514107
"8573","E01017067",0.125659372494769,0.122,-0.003659372494769
"8574","E01016824",0.118656496658524,0.115,-0.00365649665852398
"8575","E01019772",0.0456550824190875,0.042,-0.0036550824190875
"8576","E01005416",0.0576546011788563,0.054,-0.00365460117885629
"8577","E01018237",0.0706542012424077,0.067,-0.0036542012424077
"8578","E01000637",0.217651871117839,0.214,-0.00365187111783902
"8579","E01003379",0.255645799209474,0.252,-0.003645799209474
"8580","E01028293",0.0986433076730713,0.095,-0.00364330767307132
"8581","E01023187",0.0586412587044414,0.055,-0.00364125870444141
"8582","E01002006",0.0886366623241447,0.085,-0.0036366623241447
"8583","E01020050",0.0936311321605555,0.09,-0.00363113216055551
"8584","E01000323",0.144631006331703,0.141,-0.00363100633170302
"8585","E01008041",0.0616282760696411,0.058,-0.0036282760696411
"8586","E01019530",0.196616753535521,0.193,-0.00361675353552099
"8587","E01007081",0.0746095172417791,0.071,-0.0036095172417791
"8588","E01013344",0.0476076392127404,0.044,-0.0036076392127404
"8589","E01021786",0.0596070373966117,0.056,-0.0036070373966117
"8590","E01019379",0.0816001500650415,0.078,-0.0036001500650415
"8591","E01029576",0.0165993000085956,0.013,-0.0035993000085956
"8592","E01028064",0.18759039085795,0.184,-0.00359039085794999
"8593","E01027445",0.12658687429933,0.123,-0.00358687429932998
"8594","E01014233",0.0995856525840548,0.096,-0.00358565258405481
"8595","E01002966",0.0885848821723025,0.085,-0.0035848821723025
"8596","E01022931",0.0335836202289793,0.03,-0.0035836202289793
"8597","E01019042",0.188583368043941,0.185,-0.00358336804394099
"8598","E01029803",0.0645818160118574,0.061,-0.00358181601185741
"8599","E01018580",0.0435774555671368,0.04,-0.0035774555671368
"8600","E01012212",0.0625769384038529,0.059,-0.0035769384038529
"8601","E01001062",0.0875764092251899,0.084,-0.0035764092251899
"8602","E01016010",0.348576144855733,0.345,-0.00357614485573304
"8603","E01025121",0.108575989895609,0.105,-0.00357598989560901
"8604","E01017801",0.0225758998051964,0.019,-0.0035758998051964
"8605","E01032363",0.0305713406550633,0.027,-0.0035713406550633
"8606","E01011512",0.0905710915610306,0.087,-0.00357109156103058
"8607","E01023664",0.0445686958238964,0.041,-0.0035686958238964
"8608","E01018011",0.0675682646531329,0.064,-0.0035682646531329
"8609","E01027893",0.0405662186882162,0.037,-0.0035662186882162
"8610","E01008208",0.193563383354544,0.19,-0.00356338335454401
"8611","E01001659",0.131561457492143,0.128,-0.00356145749214301
"8612","E01010893",0.155560198305963,0.152,-0.00356019830596299
"8613","E01032543",0.409556725114995,0.406,-0.00355672511499461
"8614","E01007326",0.25955316271444,0.256,-0.00355316271444001
"8615","E01006024",0.0455485405844004,0.042,-0.00354854058440041
"8616","E01008510",0.19154171085305,0.188,-0.00354171085305
"8617","E01004069",0.0265413029333826,0.023,-0.0035413029333826
"8618","E01031719",0.0515391295313802,0.048,-0.00353912953138019
"8619","E01023545",0.10153798293087,0.098,-0.00353798293087
"8620","E01011788",0.0915375824977439,0.088,-0.0035375824977439
"8621","E01013537",0.174536585705805,0.171,-0.00353658570580498
"8622","E01001668",0.24153539496248,0.238,-0.00353539496247998
"8623","E01021618",0.0515350593454654,0.048,-0.00353505934546539
"8624","E01032447",0.121532498965859,0.118,-0.00353249896585903
"8625","E01029488",0.0525305963650129,0.049,-0.0035305963650129
"8626","E01013076",0.141528772737308,0.138,-0.00352877273730798
"8627","E01029322",0.129526119958013,0.126,-0.003526119958013
"8628","E01011755",0.0605233699833117,0.057,-0.00352336998331169
"8629","E01020531",0.0475222514294538,0.044,-0.00352225142945381
"8630","E01003078",0.0845210660566476,0.081,-0.00352106605664762
"8631","E01001226",0.0975181127916252,0.094,-0.00351811279162519
"8632","E01003892",0.0265179101288858,0.023,-0.0035179101288858
"8633","E01005138",0.459516809646306,0.456,-0.00351680964630596
"8634","E01031837",0.0835138653588423,0.08,-0.00351386535884229
"8635","E01005283",0.0565137161234717,0.053,-0.0035137161234717
"8636","E01015378",0.087511415146536,0.084,-0.003511415146536
"8637","E01004439",0.179508356494447,0.176,-0.003508356494447
"8638","E01033024",0.0335066672058282,0.03,-0.0035066672058282
"8639","E01030683",0.0405065584772997,0.037,-0.0035065584772997
"8640","E01025499",0.100504303190806,0.097,-0.003504303190806
"8641","E01006967",0.370504047579229,0.367,-0.00350404757922895
"8642","E01002590",0.123503205647218,0.12,-0.00350320564721801
"8643","E01018485",0.288500787138896,0.285,-0.00350078713889601
"8644","E01012088",0.418497519053519,0.415,-0.00349751905351903
"8645","E01030186",0.0914969260453038,0.088,-0.00349692604530381
"8646","E01013825",0.34148511493139,0.338,-0.00348511493138998
"8647","E01013374",0.0284842102372761,0.025,-0.0034842102372761
"8648","E01017848",0.0224833298760861,0.019,-0.0034833298760861
"8649","E01022406",0.0474820436843906,0.044,-0.0034820436843906
"8650","E01029069",0.0664769711311294,0.063,-0.00347697113112939
"8651","E01004691",0.0194751467919975,0.016,-0.0034751467919975
"8652","E01030279",0.389474597285764,0.386,-0.00347459728576399
"8653","E01021165",0.0454733374358514,0.042,-0.0034733374358514
"8654","E01004502",0.0554711856254689,0.052,-0.0034711856254689
"8655","E01032210",0.0774704118555953,0.074,-0.00347041185559531
"8656","E01016708",0.0204675656962806,0.017,-0.0034675656962806
"8657","E01028491",0.055464848187562,0.052,-0.00346484818756199
"8658","E01021556",0.0824623526611993,0.079,-0.00346235266119932
"8659","E01001960",0.141457873211159,0.138,-0.00345787321115898
"8660","E01010690",0.110455804791469,0.107,-0.00345580479146901
"8661","E01031861",0.0774551437958066,0.074,-0.00345514379580661
"8662","E01007437",0.201447964587534,0.198,-0.00344796458753396
"8663","E01013987",0.0744466861376872,0.071,-0.00344668613768721
"8664","E01015230",0.0734425376916263,0.07,-0.00344253769162629
"8665","E01031613",0.052441438621273,0.049,-0.003441438621273
"8666","E01012315",0.0364288793091668,0.033,-0.0034288793091668
"8667","E01031398",0.0754280642918952,0.072,-0.00342806429189521
"8668","E01030617",0.0574272939132387,0.054,-0.00342729391323869
"8669","E01028830",0.0834240995945248,0.08,-0.0034240995945248
"8670","E01002658",0.044412776388181,0.041,-0.003412776388181
"8671","E01032430",0.0894111461702118,0.086,-0.00341114617021181
"8672","E01013309",0.10541019734006,0.102,-0.00341019734006003
"8673","E01019486",0.0624083437132438,0.059,-0.00340834371324381
"8674","E01011261",0.225405258038918,0.222,-0.003405258038918
"8675","E01028541",0.0753990616614979,0.072,-0.00339906166149791
"8676","E01020047",0.0803971311759082,0.077,-0.0033971311759082
"8677","E01018959",0.087397018094061,0.084,-0.003397018094061
"8678","E01001384",0.0673951317900397,0.064,-0.0033951317900397
"8679","E01012503",0.0243949048629977,0.021,-0.0033949048629977
"8680","E01007692",0.0833943628865554,0.08,-0.0033943628865554
"8681","E01019771",0.080392972147312,0.077,-0.003392972147312
"8682","E01025198",0.140392145135149,0.137,-0.00339214513514899
"8683","E01000624",0.139391045794747,0.136,-0.003391045794747
"8684","E01020575",0.288386024090016,0.285,-0.00338602409001604
"8685","E01028905",0.223385099931715,0.22,-0.00338509993171499
"8686","E01004734",0.153381684068505,0.15,-0.003381684068505
"8687","E01018998",0.177380556284248,0.174,-0.00338055628424802
"8688","E01021172",0.0533796474266219,0.05,-0.0033796474266219
"8689","E01025149",0.144378647411044,0.141,-0.00337864741104402
"8690","E01025513",0.0703615719945895,0.067,-0.0033615719945895
"8691","E01010718",0.300361080304586,0.297,-0.00336108030458604
"8692","E01011932",0.0453597411929721,0.042,-0.0033597411929721
"8693","E01032059",0.0453593554743876,0.042,-0.0033593554743876
"8694","E01022617",0.0713590763988364,0.068,-0.0033590763988364
"8695","E01024461",0.0533495852135563,0.05,-0.0033495852135563
"8696","E01028883",0.054346354195027,0.051,-0.003346354195027
"8697","E01014664",0.202345528058771,0.199,-0.003345528058771
"8698","E01026948",0.0353450931229164,0.032,-0.0033450931229164
"8699","E01026536",0.0933437642648015,0.09,-0.00334376426480149
"8700","E01024712",0.100342224987944,0.097,-0.003342224987944
"8701","E01029738",0.044333990670653,0.041,-0.003333990670653
"8702","E01027456",0.0153325790820425,0.012,-0.0033325790820425
"8703","E01020245",0.0593304139263091,0.056,-0.0033304139263091
"8704","E01023004",0.0653283601437026,0.062,-0.00332836014370259
"8705","E01016284",0.0613272770958874,0.058,-0.00332727709588741
"8706","E01025532",0.051322829674144,0.048,-0.00332282967414399
"8707","E01028852",0.102318248029509,0.099,-0.00331824802950899
"8708","E01019582",0.150316426374777,0.147,-0.003316426374777
"8709","E01022070",0.0603125320163263,0.057,-0.0033125320163263
"8710","E01025678",0.0483121372198267,0.045,-0.00331213721982671
"8711","E01024309",0.242308535148937,0.239,-0.00330853514893703
"8712","E01010316",0.352308232588884,0.349,-0.00330823258888407
"8713","E01007333",0.287305874779632,0.284,-0.00330587477963201
"8714","E01026880",0.0783054034764532,0.075,-0.00330540347645321
"8715","E01025169",0.0673046835314387,0.064,-0.0033046835314387
"8716","E01022943",0.0263030541004607,0.023,-0.00330305410046071
"8717","E01006766",0.432303036269873,0.429,-0.00330303626987305
"8718","E01009263",0.219301810740216,0.216,-0.00330181074021602
"8719","E01011781",0.219300999642964,0.216,-0.00330099964296399
"8720","E01012982",0.0972984498296074,0.094,-0.00329844982960739
"8721","E01024137",0.0482982444479702,0.045,-0.00329824444797021
"8722","E01013233",0.164298004524056,0.161,-0.00329800452405599
"8723","E01030350",0.0332898056351877,0.03,-0.0032898056351877
"8724","E01015178",0.1252848833929,0.122,-0.00328488339290001
"8725","E01025535",0.108284722048371,0.105,-0.00328472204837101
"8726","E01018393",0.0372829018275603,0.034,-0.0032829018275603
"8727","E01004930",0.0922815454026319,0.089,-0.00328154540263191
"8728","E01024026",0.0782801764842642,0.075,-0.00328017648426421
"8729","E01001678",0.114279806746137,0.111,-0.00327980674613701
"8730","E01022394",0.073272566137303,0.07,-0.00327256613730299
"8731","E01006894",0.11227138551621,0.109,-0.00327138551621002
"8732","E01029997",0.0812710032971944,0.078,-0.0032710032971944
"8733","E01023878",0.0292658700824888,0.026,-0.0032658700824888
"8734","E01026326",0.10726396313641,0.104,-0.00326396313641
"8735","E01018486",0.203255996525815,0.2,-0.00325599652581499
"8736","E01017966",0.0652544634931096,0.062,-0.00325446349310959
"8737","E01015696",0.0792522707721568,0.076,-0.0032522707721568
"8738","E01007242",0.101250321336603,0.098,-0.003250321336603
"8739","E01006792",0.059247080702213,0.056,-0.003247080702213
"8740","E01008185",0.260242473338381,0.257,-0.00324247333838101
"8741","E01020203",0.0482345000289938,0.045,-0.00323450002899379
"8742","E01025492",0.178234393184633,0.175,-0.00323439318463301
"8743","E01024984",0.0772280803034825,0.074,-0.0032280803034825
"8744","E01020174",0.081227455181868,0.078,-0.003227455181868
"8745","E01007360",0.144225283735673,0.141,-0.00322528373567302
"8746","E01013355",0.0372221934157667,0.034,-0.0032221934157667
"8747","E01015458",0.0412194135625235,0.038,-0.0032194135625235
"8748","E01025639",0.0512178301200284,0.048,-0.0032178301200284
"8749","E01027801",0.0692137299332694,0.066,-0.00321372993326939
"8750","E01010768",0.0212130038001357,0.018,-0.0032130038001357
"8751","E01018759",0.113208893947379,0.11,-0.003208893947379
"8752","E01007602",0.0512086539241097,0.048,-0.00320865392410969
"8753","E01030475",0.0212077665672633,0.018,-0.0032077665672633
"8754","E01018550",0.34820682405423,0.345,-0.00320682405423001
"8755","E01017496",0.0662065642318746,0.063,-0.0032065642318746
"8756","E01007758",0.213204981068977,0.21,-0.00320498106897701
"8757","E01012797",0.183204884397332,0.18,-0.00320488439733202
"8758","E01021948",0.0672043147717732,0.064,-0.0032043147717732
"8759","E01009654",0.116202047865156,0.113,-0.003202047865156
"8760","E01016029",0.125201791018245,0.122,-0.003201791018245
"8761","E01007897",0.0531991753927787,0.05,-0.0031991753927787
"8762","E01019081",0.215199130302781,0.212,-0.00319913030278102
"8763","E01029790",0.0931985360200791,0.09,-0.00319853602007911
"8764","E01006404",0.250195603041128,0.247,-0.00319560304112798
"8765","E01019287",0.0351942648008843,0.032,-0.0031942648008843
"8766","E01029336",0.0941930687992094,0.091,-0.0031930687992094
"8767","E01017309",0.158193008196124,0.155,-0.003193008196124
"8768","E01033281",0.173189933591533,0.17,-0.003189933591533
"8769","E01014802",0.276185357569336,0.273,-0.00318535756933597
"8770","E01027399",0.039182812941252,0.036,-0.003182812941252
"8771","E01028897",0.138182036450951,0.135,-0.003182036450951
"8772","E01013363",0.100180824613115,0.097,-0.003180824613115
"8773","E01012311",0.184178527519275,0.181,-0.003178527519275
"8774","E01032834",0.0171775530157653,0.014,-0.0031775530157653
"8775","E01030820",0.0411766221638709,0.038,-0.00317662216387091
"8776","E01019489",0.0841741844487162,0.081,-0.0031741844487162
"8777","E01032109",0.12217280856393,0.119,-0.00317280856392997
"8778","E01011848",0.0601708567531722,0.057,-0.00317085675317219
"8779","E01029736",0.068170559796781,0.065,-0.00317055979678099
"8780","E01006583",0.0241700209473131,0.021,-0.0031700209473131
"8781","E01024106",0.0841665235380177,0.081,-0.0031665235380177
"8782","E01029644",0.0911654864317266,0.088,-0.00316548643172661
"8783","E01014637",0.0601624579559235,0.057,-0.0031624579559235
"8784","E01016240",0.140161359108455,0.137,-0.003161359108455
"8785","E01017819",0.0171595747370569,0.014,-0.0031595747370569
"8786","E01012896",0.18315554358579,0.18,-0.00315554358579001
"8787","E01026915",0.0441536738604376,0.041,-0.0031536738604376
"8788","E01010925",0.336151166172094,0.333,-0.00315116617209399
"8789","E01007061",0.105147381616654,0.102,-0.00314738161665402
"8790","E01011772",0.146146589274322,0.143,-0.00314658927432201
"8791","E01026031",0.0921441206286383,0.089,-0.00314412062863831
"8792","E01023373",0.0781379948292207,0.075,-0.0031379948292207
"8793","E01022784",0.0361359278194927,0.033,-0.0031359278194927
"8794","E01022429",0.0461332144475868,0.043,-0.00313321444758681
"8795","E01018791",0.158129458816632,0.155,-0.00312945881663201
"8796","E01003873",0.0521282797679435,0.049,-0.00312827976794351
"8797","E01017397",0.0471244623873893,0.044,-0.00312446238738932
"8798","E01014562",0.0431238763167608,0.04,-0.0031238763167608
"8799","E01008302",0.381116975387752,0.378,-0.00311697538775207
"8800","E01011570",0.0411148988546145,0.038,-0.0031148988546145
"8801","E01003714",0.19311449432266,0.19,-0.00311449432266001
"8802","E01003156",0.138112878302357,0.135,-0.00311287830235699
"8803","E01027380",0.103103671502586,0.1,-0.00310367150258599
"8804","E01022720",0.0201018751630761,0.017,-0.0031018751630761
"8805","E01026145",0.0890981932027849,0.086,-0.00309819320278491
"8806","E01030374",0.0450976838610736,0.042,-0.00309768386107359
"8807","E01009068",0.071096837351231,0.068,-0.00309683735123099
"8808","E01006044",0.0990930869786139,0.096,-0.00309308697861389
"8809","E01014375",0.0380909252582796,0.035,-0.00309092525827959
"8810","E01027517",0.126087463286921,0.123,-0.003087463286921
"8811","E01021859",0.251087192378965,0.248,-0.00308719237896499
"8812","E01013773",0.201086369620496,0.198,-0.00308636962049602
"8813","E01031287",0.0410850311856106,0.038,-0.0030850311856106
"8814","E01003746",0.0360845918454015,0.033,-0.0030845918454015
"8815","E01016005",0.222082284429519,0.219,-0.00308228442951902
"8816","E01009729",0.163080643568259,0.16,-0.00308064356825899
"8817","E01011148",0.350080502738971,0.347,-0.00308050273897104
"8818","E01012501",0.0720770695295486,0.069,-0.0030770695295486
"8819","E01020906",0.0880745547959277,0.085,-0.00307455479592769
"8820","E01029796",0.093068333739948,0.09,-0.003068333739948
"8821","E01031746",0.100063535683623,0.097,-0.00306353568362298
"8822","E01018856",0.178062187397494,0.175,-0.003062187397494
"8823","E01027447",0.0490588382609863,0.046,-0.0030588382609863
"8824","E01008397",0.0550564000210709,0.052,-0.0030564000210709
"8825","E01008501",0.0620549318904422,0.059,-0.0030549318904422
"8826","E01023274",0.0360549017833928,0.033,-0.0030549017833928
"8827","E01010684",0.0860533575517191,0.083,-0.00305335755171909
"8828","E01021674",0.180051362525697,0.177,-0.00305136252569702
"8829","E01011309",0.0610404260550277,0.058,-0.0030404260550277
"8830","E01025780",0.0410336263195065,0.038,-0.0030336263195065
"8831","E01030478",0.0570321357096225,0.054,-0.0030321357096225
"8832","E01032448",0.0420301697752699,0.039,-0.0030301697752699
"8833","E01023845",0.12602927524061,0.123,-0.00302927524061
"8834","E01015914",0.0220273728169987,0.019,-0.0030273728169987
"8835","E01007561",0.0710268068668577,0.068,-0.00302680686685769
"8836","E01021117",0.120025099931822,0.117,-0.00302509993182198
"8837","E01027699",0.0130235808709957,0.01,-0.0030235808709957
"8838","E01029208",0.107021188140442,0.104,-0.003021188140442
"8839","E01008033",0.0770200116709104,0.074,-0.0030200116709104
"8840","E01018505",0.0200188917446644,0.017,-0.0030188917446644
"8841","E01020018",0.173011783395424,0.17,-0.00301178339542399
"8842","E01002364",0.0730077640617951,0.07,-0.00300776406179509
"8843","E01004742",0.0590076842084548,0.056,-0.00300768420845481
"8844","E01023433",0.110007081760322,0.107,-0.00300708176032199
